db_schema,table_name,column_name,data_type,description,combined_text,distinct_values
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REGION,TEXT,"The ""REGION"" column likely represents the geographical area or location associated with a particular data entry, such as where a product is sold or a service is provided.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REGION
Data Type: TEXT
Description: The ""REGION"" column likely represents the geographical area or location associated with a particular data entry, such as where a product is sold or a service is provided.
Distinct Values: NA, APAC","NA, APAC"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,FIRST_NAME,TEXT,"The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a database of clients, employees, or contacts.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: FIRST_NAME
Data Type: TEXT
Description: The ""FIRST_NAME"" column likely represents the given name of an individual, typically used to identify a person in a database of clients, employees, or contacts.
Distinct Values: Bryan, Jason","Bryan, Jason"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REVENUE_YEAR,NUMBER,"The column ""REVENUE_YEAR"" likely represents the specific year in which revenue was generated or recorded for the company's technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REVENUE_YEAR
Data Type: NUMBER
Description: The column ""REVENUE_YEAR"" likely represents the specific year in which revenue was generated or recorded for the company's technology solutions.
Distinct Values: 2025",2025
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,REVENUE_DAY,DATE,"The column ""REVENUE_DAY"" likely represents the total revenue generated by the company on a specific day.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: REVENUE_DAY
Data Type: DATE
Description: The column ""REVENUE_DAY"" likely represents the total revenue generated by the company on a specific day.
Distinct Values: 2025-05-27, 2025-05-23, 2025-05-22, 2025-05-21","2025-05-27, 2025-05-23, 2025-05-22, 2025-05-21"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,PURCHASE_ORDER,TEXT,"The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number for a specific order placed by a customer or client for technology solutions or products.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: PURCHASE_ORDER
Data Type: TEXT
Description: The ""PURCHASE_ORDER"" column likely represents a unique identifier or reference number for a specific order placed by a customer or client for technology solutions or products.
Distinct Values: 0006276161, 0006275309, 0007292452, 0006275515","0006276161, 0006275309, 0007292452, 0006275515"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SHIPPED_DATE,TIMESTAMP_NTZ,"The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched or sent out for delivery.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SHIPPED_DATE
Data Type: TIMESTAMP_NTZ
Description: The ""SHIPPED_DATE"" column likely represents the date on which a product or order was dispatched or sent out for delivery.
Distinct Values: 2025-05-28 00:00:00, 2025-05-27 00:00:00, 2025-05-24 00:00:00, 2025-05-23 00:00:00","2025-05-28 00:00:00, 2025-05-27 00:00:00, 2025-05-24 00:00:00, 2025-05-23 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,DW_UPDATED_DATE,TIMESTAMP_LTZ,"The ""DW_UPDATED_DATE"" column likely represents the date on which the data warehouse record was last updated.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: DW_UPDATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The ""DW_UPDATED_DATE"" column likely represents the date on which the data warehouse record was last updated.
Distinct Values: 2025-07-14 17:42:45.926000+00:00",2025-07-14 17:42:45.926000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SHIPMENT_REVENUE,FLOAT,"The ""SHIPMENT_REVENUE"" column likely represents the total income generated from the shipment of products or solutions to customers.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SHIPMENT_REVENUE
Data Type: FLOAT
Description: The ""SHIPMENT_REVENUE"" column likely represents the total income generated from the shipment of products or solutions to customers.
Distinct Values: 2750.0, 91180.0, 409400.0, 20100.0","2750.0, 91180.0, 409400.0, 20100.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,FISCAL_QUARTER,TEXT,"The ""FISCAL_QUARTER"" column likely represents the specific three-month period within a company's financial year during which business activities and financial performance are tracked and reported.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: FISCAL_QUARTER
Data Type: TEXT
Description: The ""FISCAL_QUARTER"" column likely represents the specific three-month period within a company's financial year during which business activities and financial performance are tracked and reported.
Distinct Values: Q325",Q325
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,FULFILLMENT_STATUS,TEXT,"The ""FULFILLMENT_STATUS"" column likely represents the current stage or condition of an order or request in the process of being completed or delivered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: FULFILLMENT_STATUS
Data Type: TEXT
Description: The ""FULFILLMENT_STATUS"" column likely represents the current stage or condition of an order or request in the process of being completed or delivered.
Distinct Values: SHIPPED",SHIPPED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,TRANSACTION_ID,TEXT,"The ""TRANSACTION_ID"" column likely represents a unique identifier assigned to each transaction within the technology solutions offerings, ensuring each transaction can be distinctly tracked and referenced.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: TRANSACTION_ID
Data Type: TEXT
Description: The ""TRANSACTION_ID"" column likely represents a unique identifier assigned to each transaction within the technology solutions offerings, ensuring each transaction can be distinctly tracked and referenced.
Distinct Values: a0RPg000009XxlhMAC, a0RPg000009WVI1MAO, a0RPg000009Sn3qMAC, a0RPg000009Sn0bMAC","a0RPg000009XxlhMAC, a0RPg000009WVI1MAO, a0RPg000009Sn3qMAC, a0RPg000009Sn0bMAC"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,TIME_PERIOD_FLAG,TEXT,"The column ""TIME_PERIOD_FLAG"" likely indicates a specific time frame or category, such as past, present, or future, to classify data within a particular period.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: TIME_PERIOD_FLAG
Data Type: TEXT
Description: The column ""TIME_PERIOD_FLAG"" likely indicates a specific time frame or category, such as past, present, or future, to classify data within a particular period.
Distinct Values: YTD",YTD
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON,SEGMENT__C,TEXT,"The column ""SEGMENT__C"" likely represents the specific market or customer segment that a product or service is targeted towards within the technology solutions offered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI6_SHIPMENT_REVENUE_BY_SALESPERSON
Column: SEGMENT__C
Data Type: TEXT
Description: The column ""SEGMENT__C"" likely represents the specific market or customer segment that a product or service is targeted towards within the technology solutions offered.
Distinct Values: Asia OEM Flash, Asia Dram, Newark Dram","Asia OEM Flash, Asia Dram, Newark Dram"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIP_TO_REGION,TEXT,"The column ""SHIP_TO_REGION"" likely represents the geographical region or area to which products or solutions are being shipped.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIP_TO_REGION
Data Type: TEXT
Description: The column ""SHIP_TO_REGION"" likely represents the geographical region or area to which products or solutions are being shipped.
Distinct Values: AZ, TX, NY, 99","AZ, TX, NY, 99"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,COMMODITY__C,TEXT,"The column ""COMMODITY__C"" likely represents the specific type or category of technology solution, such as high-performance computing, memory solutions, or LED solutions, that is being referenced or tracked.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: COMMODITY__C
Data Type: TEXT
Description: The column ""COMMODITY__C"" likely represents the specific type or category of technology solution, such as high-performance computing, memory solutions, or LED solutions, that is being referenced or tracked.
Distinct Values: SODIMM, Client SATA, CXL, RDIMM","SODIMM, Client SATA, CXL, RDIMM"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SEGMENT__C,TEXT,"The column ""SEGMENT__C"" likely represents the specific market or customer segment that a particular technology solution is targeted towards or associated with.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SEGMENT__C
Data Type: TEXT
Description: The column ""SEGMENT__C"" likely represents the specific market or customer segment that a particular technology solution is targeted towards or associated with.
Distinct Values: Newark Dram, High Reliability, Asia CXL, Asia Dram","Newark Dram, High Reliability, Asia CXL, Asia Dram"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_DATE,TIMESTAMP_NTZ,"The column ""REVENUE_DATE"" likely represents the date on which revenue was recognized or recorded for a transaction or service provided.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_DATE
Data Type: TIMESTAMP_NTZ
Description: The column ""REVENUE_DATE"" likely represents the date on which revenue was recognized or recorded for a transaction or service provided.
Distinct Values: 2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00","2025-05-20 00:00:00, 2025-05-19 00:00:00, 2025-05-17 00:00:00, 2025-05-15 00:00:00"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,END_CUSTOMER__C,TEXT,"The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: END_CUSTOMER__C
Data Type: TEXT
Description: The column ""END_CUSTOMER__C"" likely represents the final recipient or user of the technology solutions provided by the company.
Distinct Values: 0016g00000MdHIUAA3, 0014Q00002eyc6EQAQ, 0016g00000MdHIDAA3, 0016g00000MdHNNAA3","0016g00000MdHIUAA3, 0014Q00002eyc6EQAQ, 0016g00000MdHIDAA3, 0016g00000MdHNNAA3"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,FISCAL_QUARTER,TEXT,"The ""FISCAL_QUARTER"" column likely represents the specific three-month period within a company's fiscal year during which financial and operational activities are tracked and reported.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: FISCAL_QUARTER
Data Type: TEXT
Description: The ""FISCAL_QUARTER"" column likely represents the specific three-month period within a company's fiscal year during which financial and operational activities are tracked and reported.
Distinct Values: Q325",Q325
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,UNIT_PRICE__C,FLOAT,"The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: UNIT_PRICE__C
Data Type: FLOAT
Description: The column ""UNIT_PRICE__C"" likely represents the cost of a single unit of a product or service offered by the company.
Distinct Values: 46.0, 685.0, 675.0, 96.0","46.0, 685.0, 675.0, 96.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,CUSTOMER_PART_NUMBER,TEXT,"The ""CUSTOMER_PART_NUMBER"" column likely represents a unique identifier assigned by the customer to a specific product or component for tracking and reference purposes.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: CUSTOMER_PART_NUMBER
Data Type: TEXT
Description: The ""CUSTOMER_PART_NUMBER"" column likely represents a unique identifier assigned by the customer to a specific product or component for tracking and reference purposes.
Distinct Values: 4000F62666-0008, GTS-BFTT PROJECT, 900GD, 4000F62400-1016","4000F62666-0008, GTS-BFTT PROJECT, 900GD, 4000F62400-1016"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,MARGIN_AMOUNT,FLOAT,"The ""MARGIN_AMOUNT"" column likely represents the monetary difference between the cost and selling price of a product or service, indicating the profit earned.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: MARGIN_AMOUNT
Data Type: FLOAT
Description: The ""MARGIN_AMOUNT"" column likely represents the monetary difference between the cost and selling price of a product or service, indicating the profit earned.
Distinct Values: 16.100000000000023, 4180.0, 104670.24, 42471.52","16.100000000000023, 4180.0, 104670.24, 42471.52"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIPMENT_STATUS,TEXT,"The ""SHIPMENT_STATUS"" column likely represents the current state or progress of a shipment within the delivery process.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIPMENT_STATUS
Data Type: TEXT
Description: The ""SHIPMENT_STATUS"" column likely represents the current state or progress of a shipment within the delivery process.
Distinct Values: COMPLETED",COMPLETED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,ORDER_TO_SHIP_DAYS,NUMBER,"The column ""ORDER_TO_SHIP_DAYS"" likely represents the number of days it takes for an order to be processed and shipped to the customer.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: ORDER_TO_SHIP_DAYS
Data Type: NUMBER
Description: The column ""ORDER_TO_SHIP_DAYS"" likely represents the number of days it takes for an order to be processed and shipped to the customer.
Distinct Values: 2, 1, 3, 7","2, 1, 3, 7"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIPMENT_REVENUE,FLOAT,"The column ""SHIPMENT_REVENUE"" likely represents the total income generated from the shipment of products or solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIPMENT_REVENUE
Data Type: FLOAT
Description: The column ""SHIPMENT_REVENUE"" likely represents the total income generated from the shipment of products or solutions.
Distinct Values: 322.0, 27400.0, 186300.0, 75600.0","322.0, 27400.0, 186300.0, 75600.0"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,DW_CREATED_DATE,TIMESTAMP_LTZ,"The column ""DW_CREATED_DATE"" likely represents the date on which a record was created or entered into the data warehouse system.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: DW_CREATED_DATE
Data Type: TIMESTAMP_LTZ
Description: The column ""DW_CREATED_DATE"" likely represents the date on which a record was created or entered into the data warehouse system.
Distinct Values: 2025-07-14 17:42:45.926000+00:00",2025-07-14 17:42:45.926000+00:00
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_REGION,TEXT,"The column ""SALES_REP_REGION"" likely represents the geographical area or territory assigned to a sales representative.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_REGION
Data Type: TEXT
Description: The column ""SALES_REP_REGION"" likely represents the geographical area or territory assigned to a sales representative.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,OWNERID,TEXT,"The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a specific technology solution or project.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: OWNERID
Data Type: TEXT
Description: The ""OWNERID"" column likely represents the unique identifier for the individual or entity responsible for or associated with a specific technology solution or project.
Distinct Values: 0056g000005GP3hAAG, 0056g000005GRClAAO, 0054Q00000FUKiIQAX, 0054Q00000FSVjIQAX","0056g000005GP3hAAG, 0056g000005GRClAAO, 0054Q00000FUKiIQAX, 0054Q00000FSVjIQAX"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SHIP_TO_CITY,TEXT,"The column ""SHIP_TO_CITY"" likely represents the name of the city where products or solutions are to be delivered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SHIP_TO_CITY
Data Type: TEXT
Description: The column ""SHIP_TO_CITY"" likely represents the name of the city where products or solutions are to be delivered.
Distinct Values: Tempe, Phoenix, El Paso, 11 Wrzesnia 17,Lodz","Tempe, Phoenix, El Paso, 11 Wrzesnia 17,Lodz"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_QUARTER,NUMBER,"The column ""REVENUE_QUARTER"" likely represents the total income generated by the company during a specific fiscal quarter.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_QUARTER
Data Type: NUMBER
Description: The column ""REVENUE_QUARTER"" likely represents the total income generated by the company during a specific fiscal quarter.
Distinct Values: 2",2
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_WEEK,NUMBER,"The column ""REVENUE_WEEK"" likely represents the total income generated from sales or services provided by the company within a specific week.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_WEEK
Data Type: NUMBER
Description: The column ""REVENUE_WEEK"" likely represents the total income generated from sales or services provided by the company within a specific week.
Distinct Values: 21, 20","21, 20"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,FULFILLMENT_STATUS,TEXT,"The column ""FULFILLMENT_STATUS"" likely represents the current stage or condition of an order or request in the process of being completed or delivered.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: FULFILLMENT_STATUS
Data Type: TEXT
Description: The column ""FULFILLMENT_STATUS"" likely represents the current stage or condition of an order or request in the process of being completed or delivered.
Distinct Values: SHIPPED",SHIPPED
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,REVENUE_YEAR,NUMBER,"The column ""REVENUE_YEAR"" likely represents the specific year in which the revenue was generated or recorded for the company's technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: REVENUE_YEAR
Data Type: NUMBER
Description: The column ""REVENUE_YEAR"" likely represents the specific year in which the revenue was generated or recorded for the company's technology solutions.
Distinct Values: 2025",2025
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,TRANSACTION_NAME,TEXT,"The column ""TRANSACTION_NAME"" likely represents the specific name or title assigned to a particular transaction within the technology solutions offered by the company.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: TRANSACTION_NAME
Data Type: TEXT
Description: The column ""TRANSACTION_NAME"" likely represents the specific name or title assigned to a particular transaction within the technology solutions offered by the company.
Distinct Values: 0093600188, 0093598730, 0093598591, 0093601070","0093600188, 0093598730, 0093598591, 0093601070"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_DIVISION,TEXT,"The column ""SALES_REP_DIVISION"" likely represents the specific division or department within the company to which a sales representative is assigned.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_DIVISION
Data Type: TEXT
Description: The column ""SALES_REP_DIVISION"" likely represents the specific division or department within the company to which a sales representative is assigned.
Distinct Values: 80, 607, 608, 583","80, 607, 608, 583"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,MATERIAL_NUMBER,TEXT,"The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: MATERIAL_NUMBER
Data Type: TEXT
Description: The ""MATERIAL_NUMBER"" column likely represents a unique identifier assigned to each specific product or component within the company's range of technology solutions.
Distinct Values: a0L4Q00000m7AW5UAM, a0LPg000001HnVBMA0, a0LPg000001j7j7MAA, a0L4Q00000llDJxUAM","a0L4Q00000m7AW5UAM, a0LPg000001HnVBMA0, a0LPg000001j7j7MAA, a0L4Q00000llDJxUAM"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,YEAR_QUARTER,TEXT,"The ""YEAR_QUARTER"" column likely represents the specific year and quarter within that year, indicating the time period for data entries or events.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: YEAR_QUARTER
Data Type: TEXT
Description: The ""YEAR_QUARTER"" column likely represents the specific year and quarter within that year, indicating the time period for data entries or events.
Distinct Values: 2025-Q2",2025-Q2
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP,TEXT,"The column ""SALES_REP"" likely represents the name or identifier of the sales representative responsible for managing client relationships and driving sales within the technology solutions offerings.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP
Data Type: TEXT
Description: The column ""SALES_REP"" likely represents the name or identifier of the sales representative responsible for managing client relationships and driving sales within the technology solutions offerings.
Distinct Values: Bryan Heinze, Carol Cunningham, Sean Cronin, Denise Chryss","Bryan Heinze, Carol Cunningham, Sean Cronin, Denise Chryss"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,TRANSACTION_ID,TEXT,"The ""TRANSACTION_ID"" column likely represents a unique identifier assigned to each transaction within the system to ensure traceability and differentiation of individual transactions.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: TRANSACTION_ID
Data Type: TEXT
Description: The ""TRANSACTION_ID"" column likely represents a unique identifier assigned to each transaction within the system to ensure traceability and differentiation of individual transactions.
Distinct Values: a0RPg000009RtckMAC, a0RPg000009OsdBMAS, a0RPg000009OsN4MAK, a0RPg000009SmnhMAC","a0RPg000009RtckMAC, a0RPg000009OsdBMAS, a0RPg000009OsN4MAK, a0RPg000009SmnhMAC"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,SALES_REP_DEPARTMENT,TEXT,"The column ""SALES_REP_DEPARTMENT"" likely represents the specific department within the organization to which a sales representative is assigned.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: SALES_REP_DEPARTMENT
Data Type: TEXT
Description: The column ""SALES_REP_DEPARTMENT"" likely represents the specific department within the organization to which a sales representative is assigned.",
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,DAY_OF_WEEK_NAME,TEXT,"The column ""DAY_OF_WEEK_NAME"" likely represents the name of the day (e.g., Monday, Tuesday) corresponding to a specific date.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: DAY_OF_WEEK_NAME
Data Type: TEXT
Description: The column ""DAY_OF_WEEK_NAME"" likely represents the name of the day (e.g., Monday, Tuesday) corresponding to a specific date.
Distinct Values: Monday, Sunday, Friday, Wednesday","Monday, Sunday, Friday, Wednesday"
PENGUIN_INTELLIGENCE_HUB.GOLD,VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP,YEAR_WEEK,TEXT,"The ""YEAR_WEEK"" column likely represents a specific week within a particular year, combining both the year and the week number to indicate a time period.","Database: PENGUIN_INTELLIGENCE_HUB
Schema: GOLD
Table: VW_KPI7_SHIPMENT_REVENUE_BY_MANUFACTURING_REP
Column: YEAR_WEEK
Data Type: TEXT
Description: The ""YEAR_WEEK"" column likely represents a specific week within a particular year, combining both the year and the week number to indicate a time period.
Distinct Values: 2025-W21, 2025-W20","2025-W21, 2025-W20"
